컨텐츠 아이디,공원 명,지번주소 코드,지번주소,도로명주소 코드,도로명주소,X좌표(LNG),Y좌표(LAT),컨텐츠상세필드명1,컨텐츠상세명11,컨텐츠상세필드명12,컨텐츠상세명12,컨텐츠상세필드명13,컨텐츠상세명13,컨텐츠상세필드명14,컨텐츠상세명14,컨텐츠상세필드명15,컨텐츠상세명15,컨텐츠상세필드명16,컨텐츠상세명16,컨텐츠상세필드명17,컨텐츠상세명17,컨텐츠상세필드명18,컨텐츠상세명18,컨텐츠상세필드명19,컨텐츠상세명19,컨텐츠상세필드명20,컨텐츠상세명20
서울대공원-서울대공원-40,서울대공원,,경기도 과천시 막계동 산 59-2,,,127.0249167,37.42911111,공원명,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-34,서울대공원,,경기도 과천시 막계동 산 58-1,,,127.0254722,37.42922222,공원명,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-54,서울대공원,,경기도 과천시 막계동 산 111-4,,,127.0134911,37.42529978,공원명,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-24,서울대공원,,경기도 과천시 막계동 산 133-24,,,127.0232778,37.42544444,공원명,,,,,,,,,,,,,,,,,,,
금천구-진달래공원-1,진달래공원,,서울특별시 금천구 시흥동 977-1,,서울특별시 금천구 시흥대로2길 24,126.9048702,37.43482826,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강공원(광나루)-5,한강공원(광나루),1.17E+18,서울특별시 강동구 천호동 351-1,,,127.120801,37.54805731,공원명,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-48,서울대공원,,경기도 과천시 막계동 681,,,127.0208333,37.42458333,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강공원(광나루)-16,한강공원(광나루),1.17E+18,서울특별시 강동구 천호동 351-1,,,127.1208666,37.54740404,공원명,,,,,,,,,,,,,,,,,,,
서초구-헌인릉공원-1,헌인릉공원,,서울특별시 서초구 내곡동 1-3079,1.17E+21,서울특별시 서초구 헌인릉길 36-10,127.0840278,37.46563889,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강공원(광나루)-8,한강공원(광나루),1.17E+18,서울특별시 강동구 천호동 351-1,,,127.1213889,37.54944444,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강공원(광나루)-4,한강공원(광나루),1.17E+18,서울특별시 강동구 천호동 351-1,,,127.1213872,37.54855043,공원명,,,,,,,,,,,,,,,,,,,
양천구-가로공원-1,가로공원,,서울특별시 양천구 신월동 263,,서울특별시 양천구 가로공원로 124,126.8298268,37.53607215,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강공원(광나루)-7,한강공원(광나루),1.17E+18,서울특별시 강동구 암사동 624-3,,,127.1216667,37.55055556,공원명,,,,,,,,,,,,,,,,,,,
서울주택도시공사-마곡광장-1,마곡광장,,서울특별시 강서구 마곡동 767-2,,서울특별시 강서구 마곡중앙5로 9,126.82709,37.566033,공원명,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-6,서울대공원,,경기도 과천시 막계동 732-1,,,127.0210833,37.42391667,공원명,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-27,서울대공원,,경기도 과천시 막계동 708-2,,,127.0195,37.42333333,공원명,,,,,,,,,,,,,,,,,,,
양천구-신월근린공원-2,신월근린공원,,서울특별시 양천구 신월동 987-1,,서울특별시 양천구 신월로 99,126.8343124,37.51787004,공원명,,,,,,,,,,,,,,,,,,,
서부녹지-서서울호수공원-1,서서울호수공원,1.15E+18,서울특별시 양천구 신월동 149-20,,서울특별시 양천구 남부순환로64길 26,126.8312158,37.52851548,공원명,,,,,,,,,,,,,,,,,,,
서부녹지-서서울호수공원-4,서서울호수공원,1.15E+18,서울특별시 양천구 신월동 205-35,,서울특별시 양천구 남부순환로58길 33,126.8310805,37.52876709,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강공원(광나루)-1,한강공원(광나루),1.17E+18,서울특별시 강동구 암사동 624-3,,,127.1222203,37.55171235,공원명,,,,,,,,,,,,,,,,,,,
송파구-방이근린공원-1,방이근린공원,1.17E+18,서울특별시 송파구 방이동 52-3,,서울특별시 송파구 백제고분로 495,127.114109,37.51429786,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강공원(광나루)-6,한강공원(광나루),1.17E+18,서울특별시 강동구 암사동 624-2,,,127.1222222,37.55055556,공원명,,,,,,,,,,,,,,,,,,,
송파구-올림픽공원-17,올림픽공원,1.17E+18,서울특별시 송파구 방이동 88,,서울특별시 송파구 올림픽로 448,127.1169444,37.52222222,공원명,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-28,서울대공원,,경기도 과천시 막계동 740,,,127.0225537,37.42378186,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강공원(광나루)-3,한강공원(광나루),1.17E+18,서울특별시 강동구 암사동 624-3,,,127.1226721,37.55304103,공원명,,,,,,,,,,,,,,,,,,,
송파구-올림픽공원-12,올림픽공원,1.17E+18,서울특별시 송파구 방이동 88-1,,서울특별시 송파구 올림픽로 424,127.1163889,37.52,공원명,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-29,서울대공원,,경기도 과천시 막계동 산 108-11,,,127.0179722,37.42205556,공원명,,,,,,,,,,,,,,,,,,,
송파구-올림픽공원-3,올림픽공원,1.17E+18,서울특별시 송파구 방이동 88,,서울특별시 송파구 올림픽로 448,127.1169444,37.52111111,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강공원(광나루)-2,한강공원(광나루),1.17E+18,서울특별시 강동구 암사동 613-8,,,127.1230979,37.55391896,공원명,,,,,,,,,,,,,,,,,,,
노원구-상계장암지구근린공원-1,노원구-상계장암지구근린공원-1,1.14E+18,서울특별시 노원구 상계동 1311-2,,서울특별시 노원구 동일로 1794,127.0557485,37.68899222,공원명,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-30,서울대공원,,경기도 과천시 막계동 716-2,,,127.0196667,37.42219444,공원명,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-59,서울대공원,,경기도 과천시 막계동 780-2,,,127.0214444,37.42252778,공원명,,,,,,,,,,,,,,,,,,,
구로구-개웅산근린공원-1,개웅산근린공원,1.15E+18,서울특별시 구로구 개봉동 298-1,,서울특별시 구로구 개봉로3길 108-42,126.8480556,37.485,공원명,,,,,,,,,,,,,,,,,,,
서부녹지-서서울호수공원-5,서서울호수공원,1.15E+18,서울특별시 양천구 신월동 149-20,,서울특별시 양천구 남부순환로64길 26,126.8296506,37.5285697,공원명,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-7,서울대공원,,경기도 과천시 막계동 761,,,127.0231111,37.42286111,공원명,,,,,,,,,,,,,,,,,,,
양천구-양지근린공원,양천구-양지근린공원,,서울특별시 양천구 신월동 936,,서울특별시 양천구 지양로13길 11,126.8310735,37.52258931,양지근린공원,,,,,,,,,,,,,,,,,,,
송파구-올림픽공원-8,올림픽공원,1.17E+18,서울특별시 송파구 방이동 88,,서울특별시 송파구 올림픽로 424,127.1169444,37.518,공원명,,,,,,,,,,,,,,,,,,,
강동구-광진어린이공원-1,광진어린이공원,1.17E+18,서울특별시 강동구 천호동 339-1,,서울특별시 강동구 구천면로13길 26,127.1227778,37.54305556,공원명,,,,,,,,,,,,,,,,,,,
송파구-어사어린이공원-1,어사어린이공원,,서울특별시 송파구 송파동 129,,서울특별시 송파구 백제고분로44길 13-25,127.1130965,37.50711747,공원명,,,,,,,,,,,,,,,,,,,
강서구-발산근린공원-1,발산근린공원,1.15E+18,서울특별시 강서구 내발산동 740,,서울특별시 강서구 수명로1길 131,126.8252778,37.55444444,공원명,,,,,,,,,,,,,,,,,,,
양천구-신월근린공원-1,신월근린공원,,서울특별시 양천구 신월동 987-1,,서울특별시 양천구 신월로 99,126.832,37.51805556,공원명,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-17,서울대공원,,경기도 과천시 막계동 754-2,,,127.0244773,37.42252319,공원명,,,,,,,,,,,,,,,,,,,
송파구-새싹어린이공원-1,새싹어린이공원,1.17E+18,서울특별시 송파구 송파동 110-20,,서울특별시 송파구 가락로23길 14-21,127.1127778,37.50472222,공원명,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-23,서울대공원,,경기도 과천시 막계동 747,,,127.0266667,37.42294444,공원명,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-21,서울대공원,,경기도 과천시 막계동 827,,,127.0217526,37.420901,공원명,,,,,,,,,,,,,,,,,,,
서부녹지-서서울호수공원-6,서서울호수공원,1.15E+18,서울특별시 양천구 신월동 149-20,,서울특별시 양천구 남부순환로64길 26,126.8284282,37.5273189,공원명,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-20,서울대공원,,경기도 과천시 막계동 829-1,,,127.0218223,37.42061059,공원명,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-53,서울대공원,,경기도 과천시 막계동 산 111-4,,,127.0134573,37.42528161,공원명,,,,,,,,,,,,,,,,,,,
도봉구-도봉산역만남의광장-1,도봉산역만남의광장,,서울특별시 도봉구 도봉동 38-3,,서울특별시 도봉구 도봉로 964-40,127.0465,37.68919444,공원명,,,,,,,,,,,,,,,,,,,
노원구-불암어린이공원-1,불암어린이공원,,서울특별시 노원구 상계동 1275-4,,서울특별시 노원구 덕릉로94가길 20,127.0787124,37.66427142,공원명,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-41,서울대공원,,경기도 과천시 막계동 산 59-2,,,127.0249722,37.42877778,공원명,,,,,,,,,,,,,,,,,,,
중부녹지-캠핑숲공원-2,중랑캠핑숲,,서울특별시 중랑구 망우동 73-8,,,127.1131641,37.60519376,공원명,,,,,,,,,,,,,,,,,,,
금천-박미사랑소공원-1,금천-박미사랑소공원-1,1.15E+18,서울특별시 금천구 시흥동 963-1,,서울특별시 금천구 시흥대로 46,126.9045424,37.43772824,공원,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-32,서울대공원,,경기도 과천시 막계동 산 59-2,,,127.0253333,37.42866667,공원명,,,,,,,,,,,,,,,,,,,
강서구-수명산근린공원-1,수명산근린공원,,서울특별시 강서구 내발산동 692-8,1.15E+21,서울특별시 강서구 강서로47바길 52,126.8305556,37.55111111,공원명,,,,,,,,,,,,,,,,,,,
중부녹지-서울창포원-1,서울창포원,,서울특별시 도봉구 도봉동 4-1,1.13E+21,서울특별시 도봉구 마들로 916,127.0471466,37.68945485,공원명,,,,,,,,,,,,,,,,,,,
송파구-풍납동토성-3,풍납동토성,1.17E+18,서울특별시 송파구 풍납동 172,,서울특별시 송파구 풍성로15길 16,127.1166667,37.53583333,공원명,,,,,,,,,,,,,,,,,,,
송파구-방잇골어린이공원-1,방잇골어린이공원,1.17E+18,서울특별시 송파구 방이동 70,,서울특별시 송파구 올림픽로32길 29,127.1102778,37.51333333,공원명,,,,,,,,,,,,,,,,,,,
양천구-금실어린이공원-1,금실어린이공원,1.15E+18,서울특별시 양천구 신월동 985,,서울특별시 양천구 지양로 21,126.8373242,37.51831061,공원명,,,,,,,,,,,,,,,,,,,
양천구-신대어린이공원,양천구-신대어린이공원,,서울특별시 양천구 신월동 100-1,,서울특별시 양천구 곰달래로9길 59-4,126.8327953,37.53479193,상세위치,,,,,,,,,,,,,,,,,,,
강남구-궁마을근린공원-1,궁마을근린공원,,서울특별시 강남구 수서동 522-4,,서울특별시 강남구 광평로 202,127.0954556,37.48382803,공원명,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-57,서울대공원,,경기도 과천시 막계동 703-2,,,127.0175278,37.42555556,공원명,,,,,,,,,,,,,,,,,,,
양천구-오솔길근린공원-1,오솔길근린공원,,서울특별시 양천구 신월동 974-1,,서울특별시 양천구 남부순환로70길 17-15,126.8361111,37.52083333,공원명,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-39,서울대공원,,경기도 과천시 막계동 산 65-136,,,127.026,37.42827778,공원명,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-46,서울대공원,,경기도 과천시 막계동 662,,,127.0209444,37.42641667,공원명,,,,,,,,,,,,,,,,,,,
강남구-수서까치공원-1,수서까치공원,1.17E+18,서울특별시 강남구 수서동 736,,서울특별시 강남구 광평로47길 17,127.0980833,37.48719444,공원명,,,,,,,,,,,,,,,,,,,
송파구-평화어린이공원-1,평화어린이공원,1.17E+18,서울특별시 송파구 방이동 42-1,,서울특별시 송파구 올림픽로34길 5-16,127.1120337,37.51626503,공원명,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-4,서울대공원,,경기도 과천시 막계동 687-2,,,127.0183363,37.42538497,공원명,,,,,,,,,,,,,,,,,,,
양천구-신오근린공원,양천구-신오어린이공원,,서울특별시 양천구 신월동 73-2,,서울특별시 양천구 남부순환로33길 38,126.8315189,37.5382959,양천구-신오근린공원,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-47,서울대공원,,경기도 과천시 막계동 668,,,127.0215556,37.42638889,공원명,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-52,서울대공원,,경기도 과천시 막계동 665,,,127.0201667,37.42588889,공원명,,,,,,,,,,,,,,,,,,,
송파구-아름어린이공원-1,아름어린이공원,1.17E+18,서울특별시 송파구 석촌동 291-14,,서울특별시 송파구 백제고분로40길 19-6,127.1070604,37.50330507,공원명,,,,,,,,,,,,,,,,,,,
중부녹지-캠핑숲공원-1,중랑캠핑숲,,서울특별시 중랑구 망우동 산 30-61,,,127.1143743,37.60558955,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강공원(광나루)-11,한강공원(광나루),1.17E+18,서울특별시 강동구 천호동 480-8,,,127.1188889,37.54305556,공원명,,,,,,,,,,,,,,,,,,,
서초구-헌인릉공원-2,헌인릉공원,,서울특별시 서초구 내곡동 1-3079,1.17E+21,서울특별시 서초구 헌인릉길 36-10,127.0819167,37.46541667,공원명,,,,,,,,,,,,,,,,,,,
송파구-태양근린공원-1,태양근린공원,1.17E+18,서울특별시 송파구 풍납동 389-1,,서울특별시 송파구 올림픽로43길 26,127.1152031,37.52488788,공원명,,,,,,,,,,,,,,,,,,,
송파구-아랑어린이공원-1,아랑어린이공원,1.17E+18,서울특별시 송파구 송파동 20-11,,서울특별시 송파구 백제고분로43길 7,127.1094444,37.50805556,공원명,,,,,,,,,,,,,,,,,,,
강서구-수명산근린공원-2,수명산근린공원,1.15E+18,서울특별시 강서구 내발산동 745,,서울특별시 강서구 수명로2길 108,126.8291667,37.55083333,공원명,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-19,서울대공원,,경기도 과천시 막계동 890-1,,,127.0221111,37.42583333,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강공원(광나루)-10,한강공원(광나루),1.17E+18,서울특별시 강동구 천호동 483-8,,,127.1197222,37.545,공원명,,,,,,,,,,,,,,,,,,,
양천구-신이어린이공원-1,신이어린이공원,1.15E+18,서울특별시 양천구 신정동 1284-2,,서울특별시 양천구 신정로7길 60-5,126.8377778,37.5125,공원명,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-25,서울대공원,,경기도 과천시 막계동 669,,,127.0223333,37.42561111,공원명,,,,,,,,,,,,,,,,,,,
노원구-당고계지구공원-1,당고개지구공원,,서울특별시 노원구 상계동 113-2,,,127.0771389,37.66902778,공원명,,,,,,,,,,,,,,,,,,,
도봉구-다락원체육공원-1,다락원체육공원,1.13E+18,서울특별시 도봉구 도봉동 8,,서울특별시 도봉구 창포원로 45,127.0474118,37.69153569,공원명,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-9,서울대공원,,경기도 과천시 막계동 890-1,,,127.0193056,37.42441667,공원명,,,,,,,,,,,,,,,,,,,
도봉구-다락원체육공원-2,다락원체육공원,1.13E+18,서울특별시 도봉구 도봉동 8,,서울특별시 도봉구 창포원로 45,127.0473772,37.69164372,공원명,,,,,,,,,,,,,,,,,,,
중랑구-구릉근린공원-1,구릉근린공원,,서울특별시 중랑구 신내동 223,,서울특별시 중랑구 신내역로1길 164,127.1115206,37.6173003,공원명,,,,,,,,,,,,,,,,,,,
송파구-송파근린공원-1,송파근린공원,1.17E+18,서울특별시 송파구 송파동 113-2,,서울특별시 송파구 백제고분로42길 5,127.1097222,37.50638889,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강공원(광나루)-9,한강공원(광나루),1.17E+18,서울특별시 강동구 천호동 483-8,,,127.1204577,37.54599887,공원명,,,,,,,,,,,,,,,,,,,
송파구-송파나루공원-10,송파나루공원,1.17E+18,서울특별시 송파구 잠실동 47,,서울특별시 송파구 석촌호수로 197,127.0977915,37.50805559,공원명,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-56,서울대공원,,경기도 과천시 막계동 산 20-1,,,127.015728,37.43508656,공원명,,,,,,,,,,,,,,,,,,,
노원구-종달새어린이공원-1,노원구-종달새어린이공원-1,1.14E+18,서울특별시 노원구 상계동 636,,서울특별시 노원구 수락산로 131,127.0620774,37.66815773,종달새어린이공원,,,,,,,,,,,,,,,,,,,
송파구-송파나루공원-6,송파나루공원,1.17E+18,서울특별시 송파구 잠실동 47,,서울특별시 송파구 석촌호수로 197,127.0979947,37.50708507,공원명,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-60,서울대공원,,경기도 과천시 막계동 362-5,4.13E+21,,127.0069995,37.43196104,공원명,,,,,,,,,,,,,,,,,,,
구로구-고척근린공원-1,고척근린공원,,서울특별시 구로구 고척동 164-129,,서울특별시 구로구 고척로52가길 58,126.8527778,37.50361111,공원명,,,,,,,,,,,,,,,,,,,
구로구-고척근린공원-4,고척근린공원,1.15E+18,서울특별시 구로구 고척동 산 9-14,,서울특별시 구로구 고척로41길 38-6,126.8518992,37.50523629,공원명,,,,,,,,,,,,,,,,,,,
서울대공원-서울대공원-45,서울대공원,,경기도 과천시 막계동 357,,,127.00925,37.43238889,공원명,,,,,,,,,,,,,,,,,,,
노원구-천보어린이공원-1,천보어린이공원,,서울특별시 노원구 중계동 366,,서울특별시 노원구 중계로 184,127.0786944,37.65216667,공원명,,,,,,,,,,,,,,,,,,,
구로구-고척근린공원-2,고척근린공원,,서울특별시 구로구 고척동 산 9-14,,서울특별시 구로구 고척로45길 39,126.8513889,37.50583333,공원명,,,,,,,,,,,,,,,,,,,
구로구-고척근린공원-5,고척근린공원,,서울특별시 구로구 고척동 산 9-14,,서울특별시 구로구 고척로43길 15,126.8519587,37.50424062,공원명,,,,,,,,,,,,,,,,,,,
